user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,answer_relevancy
"A 7-Year-Old Girl from South Sudan With 4-week history of undulating fever, chills and convulsions. Over time she has developed progressive anorexia, dry cough, chest pain, joint and back pain.","['Text context: Buruli ulcer (BU) patient_background: 7-year-old West African girl, no history of relevant trauma or systemic symptoms, multiple insect bites during outdoor activities, no prior history of Buruli ulcer infection.', 'Text context: Bacterial meningitis symptom: Abrupt onset of fever, confusion, seizures, high fever, and convulsions. Additionally, she experienced a rapid decline in consciousness, pupillary reactivity with photophobia, stiff neck, and plantar responses.', 'Text context: Brucellosis symptom: Fever of unknown origin, night sweats, chest pain, fatigue. Non-specific symptoms such as fever, sweating, fatigue, weight loss, headache, and joint pain persisting for weeks or even months.', 'Text context: Melioidosis symptom: Prolonged fever, jaundice, back abscess, chest signs, high fever (40 C), chills, severe malaise, erythematous swelling of 2.5 x 4cm with pus discharging from a central wound, pale and jaundiced, bilateral pleural effusions (according to CXR).', 'Text context: Salmonella Infection (Non-Typhoidal) symptom: A non-specific febrile illness, abdominal pain, history of diarrhoea, mild splenomegaly, and severe anaemia. Patients may also report lower respiratory tract co-infections.', 'Image context: Chancroid-related image: Follow-up after 1 week of antibiotic therapy. The ulcers are healing and the pain has resolved.', 'Image context: Unknown disease-related image: Oral bleeding in Ebola virus disease. (Bausch, D.G., 2008. Viral hemorrhagic fevers. In: Schlossberg, D. (Ed.), Clinical Infectious Disease. Cambridge University Press, New York. Used with permission. Photo by Bausch, D.)', 'Image context: Measles-related image: Scaling of the erythematous rash.']","The 7-year-old girl from South Sudan presents with a 4-week history of undulating fever, chills, convulsions, progressive anorexia, dry cough, chest pain, joint, and back pain. These symptoms are indicative of a systemic infection. The presence of prolonged fever, chills, and joint pain points towards a diagnosis of Brucellosis, a zoonotic infection common in regions where the girl is from. 

Brucellosis.","Brucellosis (undulant fever) - The child from South Sudan presents with 4-week history of undulating fever, chills, convulsions, and multiple systemic symptoms including chest pain and joint pain. The images show growth of Brucella species on culture and cattle (reservoir hosts). Brucellosis is a zoonotic infection from unpasteurized dairy or livestock contact, causing chronic relapsing fever with multisystem involvement including pneumonia, arthritis, and occasionally neurobrucellosis.",0.6791666666496875,0.6666666666666666,0.6153846153846154,0.7738307775862001
"A 45-Year-Old Man from Sri Lanka With fever, headache, body aches and constant right-sided abdominal pain for a week. He also has a dry cough. His past medical history is unremarkable, but he consumes local alcohol. He is febrile with tender hepatomegaly and intercostal tenderness on the right.","['Text context: Hyperreactive Malarial Splenomegaly symptoms: Intermittent fever, heaviness on the left side of the abdomen, and a feeling of splenomegaly. No night sweats and stable weight.', 'Text context: Lassa Fever symptom: The disease normally starts insidiously with fever, body aches and weakness. Sore throat and retrosternal chest pain are common, as are vague abdominal symptoms such as pain, diarrhoea and vomiting. Cough and breathlessness may occur in some patients. Conjunctivitis is common, especially late in the disease. Frank bleeding is rare.', 'Text context: Entamoeba histolytica symptom: Clinical manifestations include fever with chills, right hypochondrial pain, anorexia and weight loss, but most patients with ALA do not have a history of recent dysentery. A dry cough and fine crepitations over the right lung bases are common. Jaundice is unusual. Localized intercostal tenderness helps in the clinical diagnosis. ALA may rupture into the peritoneal cavity or through the skin or diaphragm. Haematogenous spread may cause metastatic abscesses in distant organs such as the brain.', 'Text context: Typhoid Fever symptom: Fever, headache, abdominal pain, mild jaundice, diffuse abdominal tenderness, and slight splenomegaly.', 'Text context: Salmonella Infection (Non-Typhoidal) symptom: A non-specific febrile illness, abdominal pain, history of diarrhoea, mild splenomegaly, and severe anaemia. Patients may also report lower respiratory tract co-infections.', 'Image context: Puff-Adder Envenoming-related image: After several debridements the wound looks clean.', 'Image context: Crusted Scabies-related image: Severe crusted scabies of the right axilla and chest wall.', 'Image context: Chromoblastomycosis-related image: Characteristic brownish sclerotic cells in skin scrapings (100 ×, oil immersion, wet film).']","The patient presents with fever, headache, body aches, constant right-sided abdominal pain, dry cough, tender hepatomegaly, and intercostal tenderness on the right. These symptoms, particularly the right-sided abdominal pain and intercostal tenderness, along with the imaging findings of a liver abscess, are characteristic of an amoebic liver abscess caused by Entamoeba histolytica infection. The presence of a dry cough and localized intercostal tenderness further supports this diagnosis.

Entamoeba histolytica infection (Amoebic Liver Abscess).","Amoebic liver abscess - The patient from Sri Lanka with alcohol consumption presents with fever, right upper quadrant pain, tender hepatomegaly, and dry cough. The images show large liver abscess with 'anchovy paste' appearance on gross pathology and Entamoeba histolytica trophozoites with ingested RBCs. Amoebic liver abscess typically presents with right lobe involvement, point tenderness, and may have pleuropulmonary symptoms from diaphragmatic irritation.",0.3873015872886772,0.2857142857142857,0.9090909090909091,0.6346926116575277
"A 20-year-old woman presents to a clinic in Sudan with a 2-day history of fever, headache, myalgia, skin lesions/rash/itching, nausea/vomiting, abdominal pain.","['Text context: Bacterial Meningitis symptom: Fever, headache, vomiting, confusion, impaired consciousness, petechial rash, purpuric rash, neck stiffness, and photophobia.', 'Text context: Mayaro virus symptom: chills, headache, retro-orbital and epigastric pain, myalgia, arthralgia, nausea, vomiting, diarrhoea and a maculopapular rash', 'Text context: Scrub Typhus symptom: high-grade fever, severe headache, myalgia, regional or generalized lymphadenopathy, macular or maculopapular rash, conjunctival suffusions, vomiting, diarrhoea, constipation, acute hearing loss or hearing impairment', 'Text context: Marburg Virus Disease symptom: Fever, sore throat, general body ache, retrosternal chest pain, abdominal symptoms, and conjunctivitis.', 'Text context: Typhoid Fever symptom: Fever, headache, abdominal pain, mild jaundice, diffuse abdominal tenderness, and slight splenomegaly.', 'Image context: Crusted Scabies-related image: Fissure over the wrist with underlying less severe crusted scabies.', 'Image context: Stevens Johnson Syndrome-related image: The face of the patient, showing bilateral swelling of the eyes with conjunctivitis and swollen lips with haemorrhagic crusts. The maculopapular rash was non-itchy and spared the scalp.', ""Image context: Burkitt's lymphoma-related image: The boy before four courses of chemotherapy.""]","The patient presents with fever, headache, myalgia, skin lesions/rash/itching, nausea/vomiting, and abdominal pain. The presence of a maculopapular rash and systemic symptoms such as fever, headache, and myalgia suggests a viral or rickettsial infection. The images provided show a rash, but the exact nature is not clear, however, the symptoms align with Mayaro virus or Scrub Typhus. 
Mayaro virus disease.","Chikungunya virus infection - The patient presents with acute febrile illness with polyarthralgia, myalgia, and characteristic rash. The images show erythematous maculopapular rash and mosquito vectors (Aedes species) which are typical for Chikungunya, endemic in Sudan and East Africa.",0.9821428571288265,1.0,0.6,0.6661916926511492
"A 35-year-old Caucasian man presents to a clinic with fever, rash/lesion on his neck associated with massive neck swelling and fatigue. The patient recalls a break in the skin at the site of the lesion 3 days before.","['Text context: Anthrax symptom: Fatigue, rash on the neck, significant non-painful swelling, a pressure sensation in the neck, diaphoresis, mild confusion, headache, and severe malaise and neck swelling associated with mild difficulty breathing.', 'Text context: Bacterial Meningitis symptom: Fever, headache, vomiting, confusion, impaired consciousness, petechial rash, purpuric rash, neck stiffness, and photophobia.', 'Text context: African tick-bite fever symptom: Onset of fever, night sweats, frontal headache, a typical eschar skin lesion, enlarged lymph nodes in the left groin, enlarged lymphadenopathy, fever and flu-like symptoms such as myalgias and headache.', 'Text context: Measles symptom: high fever (39.8 C or 103.6 F), dry cough, coryza, conjunctivitis, laboured breathing, reduced Blantyre Coma Scale, a fine maculopapular rash on the neck and face.', 'Text context: Scrub Typhus symptom: high-grade fever, severe headache, myalgia, regional or generalized lymphadenopathy, macular or maculopapular rash, conjunctival suffusions, vomiting, diarrhoea, constipation, acute hearing loss or hearing impairment', 'Image context: Gnathostomiasis-related image: Itchy serpiginous rash tracking up the right shoulder.', 'Image context: Talaromycosis-related image: Multiple umbilicated papular skin lesions on the neck.', 'Image context: Histoplasmosis-related image: Subcutaneous abscess on the left forearm.']","The patient presents with fever, rash on the neck, massive neck swelling, and fatigue, with a history of a break in the skin at the site of the lesion. The symptoms and the image showing a characteristic skin lesion with significant swelling are indicative of a specific infection. The presence of a painless, significant swelling along with the lesion is a key diagnostic clue.

Anthrax is diagnosed due to the characteristic symptoms of a painless skin lesion with significant non-painful swelling, fatigue, and the history of a break in the skin, matching the patient's presentation.","Cutaneous anthrax - The patient presents with a skin lesion that developed from a skin break, associated with massive neck swelling (malignant edema), fever, and fatigue. The images show the characteristic painless black eschar (necrotic ulcer) with surrounding edema and Bacillus anthracis bacteria on microscopy, typical of cutaneous anthrax from spore-forming bacteria exposure.",0.8099999999838,0.5,0.75,0.5953499088828463
A 23-Year-Old Farmer from Myanmar with a 3-year history of left-sided scrotal swelling. The swelling is non-tender and non-reducible,"['Text context: Hydrocoele symptom: The patient presents with a 3-year history of left-sided scrotal swelling. The swelling is non-tender and has gradually increased in size.', 'Text context: Chancroid symptom: The patient is in considerable pain, has multiple painful ulcers on his penis, scrotum, and inner thigh, and does not have inguinal lymphadenopathy.', 'Text context: Sickle Cell Disease patient_background: Male, 28 years old, West African man, presents with a chronic, painful ankle ulcer. He is short for an adult, pale and mildly jaundiced.', 'Text context: Chancroid patient_background: Male, 29 years old, comes to the clinic complaining of painful genital ulcers for 7 days. A commercial sex worker was his sexual partner 2 weeks ago without using a condom.', 'Text context: Sporotrichosis patient_background: 35-year-old farmer from the Peruvian highlands; previously healthy; denied recent contact with animals or travel; suffered a scratch on his left hand from a tree branch two months before presentation.', 'Image context: Puff-Adder Envenoming-related image: After several debridements the wound looks clean.', 'Image context: Hydrocoele-related image: Massive unilateral scrotal swelling. The swelling is non-tender and non-reducible.', 'Image context: Crusted Scabies-related image: Fissure over the wrist with underlying less severe crusted scabies.']","The patient presents with a 3-year history of left-sided scrotal swelling that is non-tender and non-reducible, indicating a chronic condition. The images provided show a massive unilateral scrotal swelling, which is consistent with the patient's symptoms. The swelling's characteristics and the patient's background as a farmer from Myanmar suggest a condition related to fluid accumulation or a parasitic infection.

The disease diagnosis is Hydrocoele.","Lymphatic filariasis with hydrocele - The farmer from Myanmar presents with chronic non-tender, non-reducible scrotal swelling over 3 years. The images show massive hydrocele and microfilariae of Wuchereria bancrofti on blood smear. Lymphatic filariasis, transmitted by mosquitoes, causes chronic lymphatic obstruction leading to hydrocele (most common manifestation in men), lymphedema, and elephantiasis in endemic tropical regions.",0.6845238095066964,0.6666666666666666,0.6666666666666666,0.7428790803104545
"A 12-year-old boy from a pastoralist community in an arid area presents to a clinic in Rural Kenya with a 2-month history of painful, watery, red eyes. He has a history of using traditional eye medicine. ","['Text context: Trachoma symptom: Painful, red eyes, discharge, and poor vision. The boy experiences severe follicular inflammation and trichiasis (in-turning lashes). One eye has a perforated corneal ulcer with scarred iris adhesion (leucoma).', 'Text context: Measles treatment: The boy required IV fluids, and vitamin A was given for corneal protection. Antiretroviral therapy was started in the out-patient-clinic. Malaria treatment was stopped as smears turned out to be negative.', 'Text context: Melioidosis patient_background: A 3-year-old rural Lao boy, developing normally and up to date with vaccinations, from a rice farming family likely to have been frequently exposed to soil and water containing B. pseudomallei in the paddy fields.', 'Text context: Trachoma treatment: The boy was given oral azithromycin and oral vitamin A supplements. He was referred to the ophthalmologist for lid surgery to redress trichiasis, and for a conjunctival flap to seal the corneal defect.', 'Text context: Leptospirosis patient_background: A 16-year-old Sri Lankan boy who had been fishing in an urban water stream 5 days before falling ill. He had been attending school until his illness.', 'Image context: OSSN-related image: Left eye with marked axial proptosis, nasal upper lid covered with tetracycline eye ointment.', 'Image context: Zika Virus Infection-related image: Conjunctivitis, maculopapular skin rash, and peripheral oedema of the patient.', 'Image context: Monkeypox-related image: Table: 1']","The boy's symptoms of painful, watery, red eyes, along with the history of using traditional eye medicine and the presence of severe follicular inflammation, trichiasis, and a perforated corneal ulcer, are indicative of a chronic and severe eye infection. The boy's condition, including the presence of follicular inflammation and trichiasis, is characteristic of Trachoma, a leading cause of preventable blindness worldwide, particularly in areas with poor sanitation and hygiene. The use of traditional eye medicine may have contributed to the complication of the condition.

Trachoma.","Trachoma (Chlamydia trachomatis infection) - The child from a pastoralist community presents with chronic painful conjunctivitis with history of traditional eye medicine use in rural Kenya. The images show follicular conjunctivitis with scarring, trichiasis (inturned eyelashes), and Chlamydia trachomatis inclusions on microscopy. Trachoma is the leading infectious cause of blindness worldwide, endemic in areas with poor sanitation and water access.",0.9821428571288265,0.6666666666666666,0.3333333333333333,0.6607077762512964
"An HIV positive and on ART 32-Year-Old Man from Malawi With 6-week history of productive cough and chest pain associated with weight loss, fevers and night sweats. The patient had been treated for acid-fast bacilli (AFB) sputum smearnegative pulmonary tuberculosis 12 years ago.","['Text context: Tuberculosis Lymphadenitis patient_background: A 32-year-old man from Malawi, with a history of HIV positivity, started on antiretroviral therapy (ART) and co-trimoxazole prophylaxis 2 months earlier. He had a 6-week history of productive cough and chest pain associated with weight loss, fevers, and night sweats. He had been tested HIV positive and was under ART. He had also been treated for acid-fast bacilli (AFB) sputum smear-negative pulmonary tuberculosis 12 years ago.', 'Text context: Mycobacterium tuberculosis disease_overview: Pulmonary TB presenting with a chronic cough and constitutional symptoms, particularly in patients with advanced immunosuppression and a history of unresponsive to antibiotics.', 'Text context: Bacterial meningitis patient_background: A 25-year-old Malawian primary school teacher, HIV-positive, on antiretroviral therapy (ART) with tenofovir, lamivudine, and efavirenz for 6 months, with a CD4 count of 320 cells/μL. She completed treatment for pulmonary tuberculosis 2 months ago.', 'Text context: Mycobacterium tuberculosis symptom: Chronic cough, productive cough, night sweats, some weight loss, fever.', 'Text context: Paracoccidioidomycosis symptom: Chronic productive cough, chest pain, dyspnea on exertion, weight loss, cervical lymphadenopathy, abnormal pulmonary auscultation, and thrombocytosis.', 'Image context: Spinal Tuberculosis-related image: Image from 11---A-45-Year-Old-Male-Security-Guard-from-Malawi-_2022_Clinical-Cases-in-T', 'Image context: Talaromycosis-related image: Multiple umbilicated papular skin lesions on the neck.', 'Image context: Bartonellosis-related image: Thin smear showing massive infestation of red blood cells with cocco-bacillary structures (Wright stain).']","The patient presents with symptoms of chronic cough, chest pain, weight loss, fevers, and night sweats, which are characteristic of tuberculosis, particularly in an HIV-positive individual with a history of previous tuberculosis treatment. The patient's history of HIV positivity and being on ART, along with the symptoms, strongly suggests a diagnosis related to tuberculosis. The chest imaging would be crucial in confirming the diagnosis.

Tuberculosis (Pulmonary TB).","Pulmonary aspergilloma (fungus ball) - The HIV-positive patient on ART presents with chronic productive cough, chest pain, weight loss, and constitutional symptoms with prior TB treatment history. The image shows chest imaging with characteristic round intracavitary mass (fungus ball or mycetoma) with air crescent sign, typical of Aspergillus colonizing pre-existing lung cavity (from prior tuberculosis), which can cause hemoptysis and chronic respiratory symptoms.",0.9583333333173611,0.6666666666666666,0.7,0.6094279045229519
"A 22-year-old woman presents to a clinic in Bangladesh with acute watery diarrhoea. She is afebrile, with sunken eyes, dry mouth and a scaphoid abdomen. She has recently visited a religious festival where a number of other people who attended have also fallen ill ","['Text context: Cholera symptom: Severe, acute watery diarrhea, vomiting, dehydration, sunken eyes, dry mouth, and a scaphoid abdomen.', 'Text context: Capillariasis symptom: Severe chronic diarrhea, colicky abdominal pain, anorexia, vomiting, dehydration, cachexia, and pitting oedema of the lower limbs.', 'Text context: Salmonella Infection (Non-Typhoidal) symptom: A non-specific febrile illness, abdominal pain, history of diarrhoea, mild splenomegaly, and severe anaemia. Patients may also report lower respiratory tract co-infections.', 'Text context: Giardiasis symptom: Onset of high-volume, watery diarrhea, pale greasy stools, stomach cramps, gas, nausea, vomiting, bloating, weight loss, and weakness. The patient also experienced bloating and discomfort after consuming milk products.', 'Text context: Cholera disease_overview: Cholera is a diarrheal disease caused by Vibrio cholerae, a bacterial pathogen. The disease presents with severe, acute watery diarrhea, vomiting, and dehydration. Transmission occurs through contaminated food or water, with the most common source being food or water that has been handled by an infected person. The disease can spread rapidly in areas with poor sanitation and hygiene.', 'Image context: Unknown disease-related image: Oral bleeding in Ebola virus disease. (Bausch, D.G., 2008. Viral hemorrhagic fevers. In: Schlossberg, D. (Ed.), Clinical Infectious Disease. Cambridge University Press, New York. Used with permission. Photo by Bausch, D.)', 'Image context: Measles-related image: Scaling of the erythematous rash.', 'Image context: Cerebral Malaria-related image: Infant with cerebral malaria hospitalized at Queen Elizabeth Central Hospital, Blantyre, Malawi (Courtesy Mr James Peck).']","The patient presents with acute watery diarrhoea, sunken eyes, dry mouth, and a scaphoid abdomen, indicating severe dehydration. The recent history of attending a religious festival where others have fallen ill suggests a contagious cause. The symptoms and epidemiological context are characteristic of Cholera, a diarrheal disease caused by Vibrio cholerae, typically spread through contaminated food or water.

Cholera.","Cholera (Vibrio cholerae infection) - The patient presents with severe acute watery diarrhea, signs of severe dehydration (sunken eyes, dry mouth, scaphoid abdomen) after attending a crowded gathering in Bangladesh, an endemic area. The images show characteristic rice-water stool appearance and comma-shaped Vibrio cholerae bacteria on microscopy, typical of epidemic cholera.",0.599999999985,1.0,1.0,0.7310513785751033
"A 53-Year-Old Man from Malawi presents to a local hospital with a 3-month history of productive cough, whitish sputum, night sweats and weight loss.  he is newly diagnosed with HIV-infection and advanced immunosuppression.","['Text context: Tuberculosis Lymphadenitis patient_background: A 32-year-old man from Malawi, with a history of HIV positivity, started on antiretroviral therapy (ART) and co-trimoxazole prophylaxis 2 months earlier. He had a 6-week history of productive cough and chest pain associated with weight loss, fevers, and night sweats. He had been tested HIV positive and was under ART. He had also been treated for acid-fast bacilli (AFB) sputum smear-negative pulmonary tuberculosis 12 years ago.', 'Text context: Tuberculosis patient_background: Male, 32 years old, from Malawi. Patient had a history of pain in the right upper abdomen, breathlessness, and syncope. He had a previous skin lesion 3 years ago that was likely herpes zoster, which may be associated with HIV infection.', 'Text context: Pneumocystis jirovecii pneumonia (PCP) patient_background: A 31-year-old HIV-positive man, extensively travelled for business to Europe, China, Korea, Japan, Singapore, and the United States, lives with his male partner, diagnosed with HIV 6 years ago, not yet on antiretroviral therapy (ART), nor on co-trimoxazole prophylaxis or any other regular medications.', 'Text context: Talaromycosis patient_background: Male, 34 years old, originally from Phuket, Thailand, who presented to a hospital in Germany with a 2-week history of fever, papular rash, and general wasting. He was initially tested HIV-positive and had a CD4 cell count of 2/μL.', 'Text context: Stevens Johnson Syndrome patient_background: 31-year-old woman, HIV positive, living in Malawi.', 'Image context: Measles-related image: Scaling of the erythematous rash.', 'Image context: Chancroid-related image: Follow-up after 1 week of antibiotic therapy. The ulcers are healing and the pain has resolved.', 'Image context: Cerebral Malaria-related image: Infant with cerebral malaria hospitalized at Queen Elizabeth Central Hospital, Blantyre, Malawi (Courtesy Mr James Peck).']","The patient presents with symptoms of productive cough, whitish sputum, night sweats, and weight loss, alongside a new diagnosis of HIV-infection and advanced immunosuppression. These symptoms are indicative of a chronic infection, and given the patient's HIV status and the prevalence of certain diseases in Malawi, tuberculosis is a likely diagnosis. The symptoms align with pulmonary tuberculosis, which is common in HIV-infected individuals, particularly those with advanced immunosuppression.

Tuberculosis.","Pulmonary tuberculosis (HIV-associated) - The newly HIV-positive patient with advanced immunosuppression presents with chronic productive cough, night sweats, and significant weight loss over 3 months in Malawi. The images show emaciated patient with wasting and acid-fast bacilli (Mycobacterium tuberculosis) on sputum smear. TB is the leading cause of death in HIV-positive patients and often presents with advanced cavitary disease and severe constitutional symptoms.",0.94999999997625,0.25,0.3333333333333333,0.6418409775744233
"A 29-Year-Old Woman from Malawi with Confusion, watery diarrhoea and a rash that mainly seems to affect the sun-exposed areas of the skin. The family appear to be poor villagers; they live on an imbalanced diet.","['Text context: Stevens Johnson Syndrome patient_background: 31-year-old woman, HIV positive, living in Malawi.', 'Text context: Pellagra symptom: The patient presents with a triad of neuropsychiatric changes, watery diarrhoea, and a photosensitive dermatitis. She has confusion, restless and irritable for the past month, as well as watery diarrhoea that started 1 week ago. She also has a noticeable skin rash around her neck, forearms, hands, and feet, where the skin appears hyperpigmented and dry.', 'Text context: Capillariasis patient_background: A 25-year-old woman from Bani Suwaif in Upper Egypt presents with severe diarrhea for 2 months accompanied by weight loss and amenorrhea. She resides in an endemic area and has consumed raw or undercooked fish, which is a common mode of transmission.', 'Text context: Crusted Scabies patient_background: 55-year-old indigenous Australian woman, living in a crowded back room with a history of multiple mosquito bites and recent exposure to family members with similar symptoms. She has a history of malnutrition, Down syndrome, and is elderly.', 'Text context: Hepatosplenic schistosomiasis patient_background: A 37-year-old woman from the Lower Shire Valley in southern Malawi, who lives and works on a large sugar plantation in the area. She is married with three children, all are well. An HIV test done 3 months previously was negative.', 'Image context: Monkeypox-related image: Table: 1', ""Image context: Sickle Cell Disease-related image: The patient's left leg showing an ulcer surrounded by hyperpigmented skin on the medial malleolus."", 'Image context: Crusted Scabies-related image: Fissure over the wrist with underlying less severe crusted scabies.']","The patient presents with confusion, watery diarrhoea, and a rash mainly affecting sun-exposed areas, alongside a history of an imbalanced diet, suggesting a nutritional deficiency. The combination of neuropsychiatric changes (confusion), gastrointestinal symptoms (watery diarrhoea), and photosensitive dermatitis (rash on sun-exposed areas) points towards a specific nutritional disorder. The clinical presentation matches the classic triad of Pellagra, a disease caused by niacin (Vitamin B3) deficiency.

Pellagra.","Pellagra (niacin/vitamin B3 deficiency) - The malnourished patient presents with the classic triad of dermatitis, diarrhea, and dementia (the 3 D's) with photosensitive rash on sun-exposed areas in Malawi. The images show characteristic hyperpigmented, scaly dermatitis in sun-exposed distribution (Casal's necklace) and the chemical structure of niacin. Pellagra occurs in populations dependent on corn/maize diets poor in niacin and tryptophan.",0.9999999999875,0.3333333333333333,0.2857142857142857,0.5875144719196849
"A 32-year-old woman presents to a clinic in Nigeria with fever, headache, jaundice and confusion. She has some fine crepitations at the lung bases. These symptoms developed almost 3 weeks after returning from a visit to rural Nigeria. The patient is of African ethnicity but was born in Europe.","['Text context: Malaria symptom: Fever, jaundice, confusion, and fine crepitations at the lung bases', 'Text context: Melioidosis symptom: Prolonged fever, jaundice, back abscess, chest signs, high fever (40 C), chills, severe malaise, erythematous swelling of 2.5 x 4cm with pus discharging from a central wound, pale and jaundiced, bilateral pleural effusions (according to CXR).', 'Text context: Loiasis patient_background: 67-year-old German woman, expatriate living in Cameroon for 4 years, no history of fever or constitutional symptoms, past medical history otherwise unremarkable.', 'Text context: Bacterial meningitis symptom: Abrupt onset of fever, confusion, seizures, high fever, and convulsions. Additionally, she experienced a rapid decline in consciousness, pupillary reactivity with photophobia, stiff neck, and plantar responses.', 'Text context: Measles symptom: high fever (39.8 C or 103.6 F), dry cough, coryza, conjunctivitis, laboured breathing, reduced Blantyre Coma Scale, a fine maculopapular rash on the neck and face.', 'Image context: Visceral Leishmaniasis-related image: A child is receiving liposomal amphotericin B on a paediatric ward in South Sudan.', ""Image context: Burkitt's lymphoma-related image: The boy before four courses of chemotherapy."", 'Image context: Melioidosis-related image: A Lao boy with a unilateral parotid mass showing signs of local inflammation.']","The patient presents with fever, headache, jaundice, confusion, and fine crepitations at the lung bases, which developed after returning from a visit to rural Nigeria. The combination of these symptoms, particularly fever, jaundice, and confusion, is indicative of a severe infection. The patient's recent travel history to rural Nigeria, where malaria is endemic, and the presence of symptoms consistent with malaria, such as fever and jaundice, points towards malaria as the likely diagnosis. Malaria.","Severe falciparum malaria with complications - The patient presents with fever, jaundice, altered consciousness, and respiratory symptoms 3 weeks after travel to rural Nigeria. The images show Plasmodium falciparum parasites (ring forms and gametocytes) on blood smear and Anopheles mosquito vector. Delayed presentation with jaundice and confusion indicates severe complicated malaria with possible cerebral and hepatic involvement.",0.7592857142705285,,0.5454545454545454,0.7710767649297875
A 62-Year-Old Woman from Ethiopia with difficulties chewing. She has been fit and well in the past.,"['Text context: Monkeypox patient_background: A 20-year-old woman from a rural region of the Democratic Republic of the Congo, resident of a village where people live from agriculture, with no relevant past medical history and three children. She made an uneventful recovery with scarring from the skin lesions.', 'Text context: Loiasis patient_background: 67-year-old German woman, expatriate living in Cameroon for 4 years, no history of fever or constitutional symptoms, past medical history otherwise unremarkable.', 'Text context: Acute Transverse Myelitis patient_background: A 31-year-old woman from northern Tanzania presents with an acute-onset inability to walk. She had a febrile illness 3 weeks prior, but has otherwise been well. She is married with 3 children, the last born is 12 months old. She does not smoke or take alcohol, and her HIV status during her last pregnancy was negative.', 'Text context: Crusted Scabies patient_background: 55-year-old indigenous Australian woman, living in a crowded back room with a history of multiple mosquito bites and recent exposure to family members with similar symptoms. She has a history of malnutrition, Down syndrome, and is elderly.', 'Text context: Stevens Johnson Syndrome patient_background: 31-year-old woman, HIV positive, living in Malawi.', 'Image context: Pellagra-related image: Hyperpigmented skin rash on sun-exposed skin.', 'Image context: Measles-related image: Scaling of the erythematous rash.', 'Image context: Melioidosis-related image: A Lao boy with a unilateral parotid mass showing signs of local inflammation.']","The patient is experiencing difficulties chewing, and the images provided show a condition affecting the jaw or facial area. The images suggest a condition causing significant distortion or swelling, potentially related to an infectious or inflammatory process.


Tetanus.","Tetanus - The previously healthy woman from Ethiopia presents with difficulty chewing (trismus/lockjaw). The images show characteristic risus sardonicus (grimacing facial expression from facial muscle spasm) and tetanic spasms. Tetanus is caused by Clostridium tetani exotoxin from wound contamination, causing progressive muscle rigidity and painful spasms starting with masseter muscles (lockjaw), requiring urgent management with antitoxin and supportive care.",0.3313492063381614,0.0,0.0,0.5648998354438981
A 26-year-old German student presents to the clinic because of an itchy swelling on her left leg. The skin surrounding the swelling is slightly hyperaemic. The boil is covered by a blackish scab,"['Text context: Cutaneous Larva Migrans patient_background: A 41-year-old European man, who recently returned from a trip to Asia and Australia, presents to a travel clinic with itchy serpiginous skin lesions on both upper thighs. He has been experiencing intense itching for a week.', 'Text context: Trypanosoma brucei rhodesiense symptom: The patient presents with a florid itchy rash, difficulty in breathing, fever, arthralgia, headache, a circumscribed, painless, indurated lesion on the inside of his left ankle, and a family history of allergy.', 'Text context: Zika Virus Infection symptom: A 51-year-old female Swiss traveller presented with a generalized slightly pruritic maculopapular rash on the face, trunk, and extremities, conjunctivitis, peripheral painful oedema (hands, elbows, knees, and feet), and generalized lymphadenopathy. The patient did not report any fever or chronic underlying disease.', 'Text context: Buruli ulcer (BU) symptom: Itchy papule on the back of her right hand, which enlarged over a period of 3 months, progressive cutaneous ulcers, mildly elevated temperature, joint restriction due to contracture.', 'Text context: Tungiasis symptom: A slowly growing nodular skin lesion on the foot, usually in periungual regions, interdigital spaces, or soles, accompanied by local itching or pain. The lesion may turn brown with a dark scab and can cause superinfection with complications such as gangrene, bacteremia, or tetanus in repeated infestations.', 'Image context: African tick-bite fever-related image: Small necrotic skin lesion (about 0.7 cm in diameter) with surrounding inflammation and lymphangiitis on the left upper thigh of the patient.', 'Image context: Talaromycosis-related image: Multiple umbilicated papular skin lesions on the neck.', 'Image context: Gnathostomiasis-related image: Itchy serpiginous rash tracking up the right shoulder.']","The patient's symptoms, including an itchy swelling on her left leg with a blackish scab and surrounding hyperaemia, are indicative of a parasitic infestation. The presence of a blackish scab is particularly characteristic of Tungiasis, a condition caused by the penetration of the skin by the flea Tunga penetrans. The lesion's appearance and the patient's symptoms match the description of Tungiasis.

Tungiasis.","Furuncular myiasis (Tumbu fly/Cordylobia anthropophaga infestation) - The patient presents with a pruritic boil-like lesion with central punctum. The images show a furuncular lesion with central breathing hole and fly larvae (maggots) being extracted from subcutaneous tissue, typical of botfly larvae infestation acquired from contaminated soil or clothing.",,0.0,1.0,0.6316420198893695
